loan_duration_mo,loan_amount,payment_pcnt_income,time_in_residence,age_yrs,number_loans,dependents,customer_id,cat_A12,cat_A13,cat_A14,cat_A31,cat_A32,cat_A33,cat_A34,cat_A41,cat_A410,cat_A42,cat_A43,cat_A44,cat_A45,cat_A46,cat_A48,cat_A49,cat_A62,cat_A63,cat_A64,cat_A65,cat_A72,cat_A73,cat_A74,cat_A75,cat_A92,cat_A93,cat_A94,cat_A102,cat_A103,cat_A122,cat_A123,cat_A124,cat_A142,cat_A143,cat_A152,cat_A153,cat_A172,cat_A173,cat_A174,cat_A192,cat_A202,bad_credit
0.1176470588235294,0.05749972488169913,0.6666666666666667,0.0,0.10714285714285715,0.0,0.0,2859658,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0.6470588235294117,0.22328601298558381,0.6666666666666667,1.0,0.0892857142857143,0.0,0.0,7677202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0.1176470588235294,0.07246616044899307,0.0,0.0,0.0535714285714286,0.0,0.0,6368245,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
0.2941176470588235,0.052217453505007144,1.0,1.0,0.7321428571428572,0.3333333333333333,0.0,8363768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
0.16176470588235292,0.06344228018047761,0.3333333333333333,1.0,0.16071428571428575,0.0,0.0,6846974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.2941176470588235,0.056784417299438755,1.0,0.3333333333333333,0.23214285714285715,0.0,0.0,6293067,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
0.2941176470588235,0.11962143721800374,1.0,1.0,0.6071428571428572,0.3333333333333333,0.0,2807551,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
0.38235294117647056,0.43039506988004844,0.3333333333333333,0.6666666666666667,0.10714285714285715,0.6666666666666667,0.0,8394907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.2941176470588235,0.6783867062837019,1.0,0.3333333333333333,0.44642857142857145,0.0,0.0,9516779,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
0.2941176470588235,0.17497523935292178,0.6666666666666667,0.3333333333333333,0.21428571428571425,0.0,1.0,1750839,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
0.07352941176470588,0.10366457576758006,1.0,1.0,0.5178571428571428,0.6666666666666667,0.0,9007770,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
0.029411764705882346,0.13189171343677783,0.3333333333333333,0.6666666666666667,0.44642857142857145,0.0,1.0,5611578,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.08823529411764706,0.10955210740618465,0.0,0.6666666666666667,0.5178571428571428,0.3333333333333333,1.0,3677496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.1176470588235294,0.08550676791020138,0.6666666666666667,1.0,0.44642857142857145,0.0,0.0,3265162,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
0.08823529411764706,0.10008803785627819,0.3333333333333333,0.0,0.125,0.3333333333333333,0.0,7795200,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
0.029411764705882346,0.06184659403543523,0.0,0.3333333333333333,0.30357142857142855,0.0,0.0,4362293,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.029411764705882346,0.00968416419060196,1.0,1.0,0.35714285714285715,0.0,0.0,4506902,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
0.1176470588235294,0.008748761967646089,0.6666666666666667,0.6666666666666667,0.41071428571428575,0.3333333333333333,0.0,8881521,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.044117647058823525,0.11912622427643886,0.6666666666666667,0.3333333333333333,0.26785714285714285,0.0,0.0,1398341,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
0.8235294117647058,0.36238582590513924,0.6666666666666667,1.0,0.7857142857142858,0.3333333333333333,0.0,7333893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
0.20588235294117646,0.09150434686915374,0.6666666666666667,0.6666666666666667,0.30357142857142855,0.0,0.0,7890417,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.2941176470588235,0.20743919885550788,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.0,0.0,2017286,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
0.20588235294117646,0.3090128755364807,0.3333333333333333,0.3333333333333333,0.19642857142857145,0.3333333333333333,0.0,7081292,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
0.1176470588235294,0.055793991416309016,1.0,1.0,0.6785714285714286,0.0,0.0,8807838,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.1176470588235294,0.06734896005282272,1.0,0.0,0.25000000000000006,0.0,0.0,1221741,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
0.6029411764705882,0.24738637614174097,1.0,0.3333333333333333,0.10714285714285715,0.3333333333333333,0.0,3977061,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.6470588235294117,0.32243864861890614,0.0,0.6666666666666667,0.21428571428571425,0.0,0.0,6028350,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0.20588235294117646,0.10179377132166832,1.0,0.3333333333333333,0.32142857142857145,0.0,0.0,2903516,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0.08823529411764706,0.0536480686695279,0.3333333333333333,0.3333333333333333,0.32142857142857145,0.0,0.0,8335289,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
0.07352941176470588,0.011444921316165951,1.0,0.6666666666666667,0.0892857142857143,0.0,0.0,8596814,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0.38235294117647056,0.11461428414218112,1.0,0.3333333333333333,0.19642857142857145,0.0,0.0,1473485,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.1176470588235294,0.04996148343787829,0.6666666666666667,0.0,0.125,0.0,0.0,5043986,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
0.20588235294117646,0.32761087267525035,0.3333333333333333,1.0,0.44642857142857145,0.0,1.0,7015188,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0.38235294117647056,0.3266754704522945,0.0,1.0,0.0892857142857143,0.3333333333333333,0.0,5609809,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.6470588235294117,0.324254429404644,1.0,1.0,0.6964285714285714,0.3333333333333333,0.0,6574474,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
0.10294117647058824,0.06289204357873886,1.0,1.0,0.28571428571428575,0.3333333333333333,0.0,6668437,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0.47058823529411764,0.1127434796962694,1.0,1.0,0.35714285714285715,0.0,0.0,7468489,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0.029411764705882346,0.06063607351160999,0.0,0.3333333333333333,0.07142857142857145,0.0,0.0,6045059,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.10294117647058824,0.38395510069329813,0.0,1.0,0.35714285714285715,0.3333333333333333,0.0,3678840,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.1176470588235294,0.10030813249697369,1.0,0.3333333333333333,0.16071428571428575,0.0,0.0,9514325,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0.2941176470588235,0.11461428414218112,1.0,0.3333333333333333,0.17857142857142855,0.0,0.0,7764002,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.338235294117647,0.3144602178936943,0.0,0.3333333333333333,0.19642857142857145,0.3333333333333333,0.0,4029031,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
0.1176470588235294,0.055683944095961266,0.6666666666666667,0.3333333333333333,0.10714285714285715,0.0,0.0,1318782,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0.20588235294117646,0.17211400902388027,0.3333333333333333,0.0,0.21428571428571425,0.0,0.0,1442097,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
0.47058823529411764,0.10867172884340266,1.0,1.0,0.6785714285714286,0.3333333333333333,0.0,7784864,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
0.029411764705882346,0.029327610872675252,0.0,0.3333333333333333,0.125,0.0,1.0,4572543,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
0.1176470588235294,0.3421371189611533,0.3333333333333333,0.0,0.5892857142857142,0.0,0.0,4365555,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1
0.47058823529411764,0.5126004181798173,0.3333333333333333,0.3333333333333333,0.21428571428571425,0.3333333333333333,0.0,6134562,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
0.20588235294117646,0.09414548255749973,0.6666666666666667,0.3333333333333333,0.07142857142857145,0.0,0.0,3409265,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0.47058823529411764,0.32898646417959726,1.0,1.0,0.07142857142857145,0.3333333333333333,0.0,1504574,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
0.07352941176470588,0.0627819962583911,0.3333333333333333,0.0,0.14285714285714285,0.0,0.0,3256655,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.16176470588235292,0.07081545064377683,1.0,1.0,0.5535714285714286,0.3333333333333333,0.0,8806796,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
0.47058823529411764,0.09370529327610873,1.0,1.0,0.75,0.0,0.0,1364372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
0.6470588235294117,0.7797402883239792,0.3333333333333333,0.3333333333333333,0.10714285714285715,0.0,0.0,8688712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1
0.2941176470588235,0.16127434796962695,1.0,1.0,0.125,0.0,0.0,3747039,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
0.338235294117647,0.2718168812589414,1.0,1.0,0.5178571428571428,1.0,1.0,3453642,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
0.1176470588235294,0.10570045119401342,0.3333333333333333,0.3333333333333333,0.17857142857142855,0.0,0.0,5520489,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.1176470588235294,0.041652910751623196,1.0,0.0,0.0535714285714286,0.0,0.0,1647906,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0.47058823529411764,0.08633212281280951,1.0,1.0,0.32142857142857145,0.0,0.0,2987381,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
0.47058823529411764,0.11797072741278751,1.0,1.0,0.10714285714285715,0.0,0.0,3683782,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0.47058823529411764,0.4337515131506548,0.0,0.3333333333333333,0.19642857142857145,0.0,0.0,6065675,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.044117647058823525,0.02641135688345989,1.0,0.3333333333333333,0.48214285714285715,0.3333333333333333,0.0,1510672,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0.058823529411764705,0.05029162539892153,0.6666666666666667,1.0,0.5714285714285714,0.3333333333333333,1.0,6390550,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0.5588235294117647,0.3138549576317817,0.3333333333333333,0.0,0.39285714285714285,0.3333333333333333,0.0,6771352,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.47058823529411764,0.09502586112028172,1.0,1.0,0.37499999999999994,0.0,0.0,4802045,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1
0.1176470588235294,0.0702101903818642,1.0,1.0,0.8392857142857144,0.3333333333333333,0.0,8911390,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0.5588235294117647,0.20441289754594477,1.0,0.6666666666666667,0.26785714285714285,0.0,0.0,1139059,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
0.10294117647058824,0.24876196764608782,0.3333333333333333,1.0,0.5714285714285714,0.0,0.0,7399701,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
0.7352941176470588,0.5054473423572136,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.0,1.0,5604915,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.38235294117647056,0.19709475074281943,0.3333333333333333,0.0,0.0535714285714286,0.0,0.0,7683335,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
0.2941176470588235,0.3132496973698691,0.0,0.0,0.44642857142857145,0.3333333333333333,0.0,5503995,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1
0.16176470588235292,0.0529877847474414,1.0,0.6666666666666667,0.49999999999999994,0.0,0.0,8801062,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
0.20588235294117646,0.07252118410916694,0.6666666666666667,1.0,0.0892857142857143,0.0,0.0,1817735,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.2941176470588235,0.08281060856168151,1.0,1.0,0.6964285714285714,0.0,0.0,1806409,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
0.08823529411764706,0.1136238582590514,0.6666666666666667,1.0,0.5892857142857142,0.0,0.0,3028735,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0.1176470588235294,0.06393749312204247,1.0,0.3333333333333333,0.17857142857142855,0.3333333333333333,0.0,3707969,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0
0.20588235294117646,0.05749972488169913,1.0,0.0,0.14285714285714285,0.3333333333333333,0.0,7327747,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
0.47058823529411764,0.6802024870694399,0.0,1.0,0.49999999999999994,0.0,1.0,5790827,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0.20588235294117646,0.10999229668757565,1.0,0.6666666666666667,0.19642857142857145,0.0,1.0,1812102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
0.1176470588235294,0.047210300429184546,1.0,0.6666666666666667,0.16071428571428575,0.3333333333333333,0.0,4049219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
0.1176470588235294,0.020248706943985912,1.0,1.0,0.6607142857142858,0.0,0.0,6177564,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0.1176470588235294,0.06377242214152085,1.0,0.6666666666666667,0.625,0.0,0.0,9127163,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0.1176470588235294,0.030097942115109497,1.0,0.6666666666666667,0.25000000000000006,0.0,1.0,2628060,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0.2941176470588235,0.18526466380543635,1.0,1.0,0.01785714285714285,0.3333333333333333,0.0,2031456,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0.1176470588235294,0.05876526906569825,1.0,1.0,0.625,0.0,0.0,3725303,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
0.7352941176470588,0.8635963464289644,0.6666666666666667,1.0,0.6964285714285714,0.0,0.0,8326409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
0.1176470588235294,0.09695168922636734,1.0,0.3333333333333333,0.75,0.0,0.0,1957928,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0.20588235294117646,0.13051612193243095,1.0,1.0,0.26785714285714285,0.0,0.0,6428170,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
